Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
R0, 0.967360619525, 0.00787767675721, 0.000622491451012, 0.9521190915639347, 0.9801373848050803, 0.953368411144, 0.961749543396, 0.967793347937, 0.972635686726, 0.984939991411
a_0, -4.78881584255e-05, 3.3825679216e-05, 3.08863406629e-06, -0.00010736582428715723, 1.996967052090376e-05, -0.00011531455671, -6.84417758383e-05, -4.55133320834e-05, -2.87445836425e-05, 1.97319189618e-05
a_1, -0.00162524895773, 0.000240167338987, 2.20645726447e-05, -0.0020877790549711133, -0.0011913688315636998, -0.00213887980001, -0.00174700385211, -0.00159829733633, -0.00146731168956, -0.00121251355051
a_2, -0.00342066493142, 0.000418213576085, 3.81245778289e-05, -0.0043069099087309284, -0.002580561145592183, -0.00435950576754, -0.00365232727429, -0.00341327058057, -0.00314360021376, -0.00259823992821
a_3, 0.00155227293901, 0.000377523460724, 3.43145613668e-05, 0.0008929410791893304, 0.002338897081934684, 0.00090624774706, 0.00128140178762, 0.00151892660575, 0.00177385621192, 0.00244121092719
a_4, 0.0104311949768, 0.000465638113529, 4.33106188923e-05, 0.009719983491007346, 0.011351783487114244, 0.00971998349101, 0.0101421464387, 0.0103803651883, 0.0106925206344, 0.0113517834871
total_m, 1.35147912222, 0.0265739012549, 0.00220225108367, 1.300203468256418, 1.392400989725919, 1.30319758211, 1.33482088523, 1.34857007306, 1.37154096297, 1.39953610512
log_half_tau, -4.97959183673, 1.7763568394e-15, 8.881784197e-17, -4.979591836734693, -4.979591836734693, -4.97959183673, -4.97959183673, -4.97959183673, -4.97959183673, -4.97959183673
NRMSE_r, 0.0253448858264, 0.00189829933101, 0.000146127360325, 0.022061146685821917, 0.02860673206120418, 0.0221639458309, 0.0239583031469, 0.0253078477976, 0.026452465989, 0.029256500899
NRMSE_i, 0.0659418193316, 0.004812461997, 0.000413897332698, 0.058714666247520815, 0.07566626494322679, 0.0591096859905, 0.0618840619363, 0.0653019402038, 0.0690494182425, 0.0765638525219
log_mean_tau, -4.46017633639, 0.0281956109164, 0.0025142424188, -4.5161818678548755, -4.414666240830015, -4.51172500374, -4.47809451636, -4.45876514871, -4.44084102062, -4.40964146613
m_i_0, 0.274433626886, 0.0205130699704, 0.00183383189976, 0.23827079821538985, 0.31219076099914217, 0.239018282274, 0.26073074488, 0.274694592261, 0.286157568062, 0.313830038415
m_i_1, 0.252260054945, 0.0174547142705, 0.00155791827761, 0.22229945597894768, 0.28449878541298534, 0.222337061362, 0.240123978235, 0.251988381802, 0.262397620001, 0.285575867317
m_i_2, 0.231197234639, 0.0147414668666, 0.00131325230852, 0.20668314591608145, 0.25908376482763695, 0.206683145916, 0.220756533861, 0.23102562264, 0.239516783025, 0.259083764828
m_i_3, 0.21123263108, 0.0123485247643, 0.00109757091426, 0.1914683624405309, 0.23526230424165356, 0.191468362441, 0.202083521647, 0.21115655845, 0.218282772364, 0.235262304242
m_i_4, 0.192352401329, 0.0102521635505, 0.000908708386819, 0.1754936658181565, 0.2121586130412061, 0.175640804611, 0.184838595072, 0.192214946551, 0.198259389653, 0.213097530658
m_i_5, 0.174541394394, 0.00842979681058, 0.000744601809387, 0.16081119724944196, 0.19148923132732493, 0.161033137354, 0.168276339827, 0.174243558435, 0.179196474171, 0.192303612319
m_i_6, 0.15778315123, 0.00686005943794, 0.00060329902765, 0.14708432255614598, 0.1722250685089115, 0.147084322556, 0.152747358088, 0.157537227788, 0.161894696358, 0.172225068509
m_i_7, 0.142059904743, 0.00552292040603, 0.000482970238055, 0.13307789751427096, 0.15305915889436467, 0.133124225416, 0.137930252859, 0.141852408193, 0.145396631684, 0.153388979265
m_i_8, 0.127352579782, 0.00439982142729, 0.00038192409097, 0.1207746752443599, 0.1364790577621936, 0.120350061759, 0.124074038662, 0.127313996379, 0.130225822236, 0.136348747644
m_i_9, 0.113640793147, 0.00347380274996, 0.00029862720634, 0.10800338567359846, 0.12040579847367021, 0.108003385674, 0.111108184573, 0.113501995461, 0.116008955538, 0.120405798474
m_i_10, 0.100902853584, 0.00272947319495, 0.000231717809548, 0.09562536596222869, 0.10540845134027647, 0.0961213448588, 0.0990605868637, 0.100745471708, 0.102716750843, 0.105974459828
m_i_11, 0.0891157617891, 0.0021524391167, 0.000179979552988, 0.08534427001416442, 0.09274338447254166, 0.0853442700142, 0.0877793036961, 0.088914036311, 0.090778073003, 0.0927433844725
m_i_12, 0.0782552104035, 0.00172746768387, 0.000142191297258, 0.0746271958782646, 0.08077554311813845, 0.0749473466945, 0.0770651578877, 0.0782486651747, 0.0795278619283, 0.0814417461838
m_i_13, 0.0682955840175, 0.0014349173683, 0.000116749458887, 0.06538245202625097, 0.070656092542904, 0.0656132007343, 0.0673327815435, 0.0682709618649, 0.0693516343153, 0.0710584259484
m_i_14, 0.0592099591688, 0.00124731901433, 0.000101198781901, 0.05694087017845432, 0.061246636418609564, 0.0570839263089, 0.0584558610617, 0.05916853195, 0.0601566180074, 0.0615141363119
m_i_15, 0.050970104343, 0.00113088808932, 9.22796709607e-05, 0.049009870300826305, 0.05318324059715771, 0.0490098703008, 0.0502045650733, 0.0509801461605, 0.0518038124548, 0.0531832405972
m_i_16, 0.0435464799734, 0.00105309390834, 8.67739134941e-05, 0.04154482667026742, 0.04539634475637935, 0.0415927778982, 0.042835957667, 0.0435529124179, 0.0442274732737, 0.0456145059104
m_i_17, 0.0369082384409, 0.000989825994931, 8.23463164539e-05, 0.03505212695800454, 0.03883309993828436, 0.0348709398826, 0.0362299635157, 0.0369033040992, 0.037511693812, 0.0387907095729
m_i_18, 0.0310232240742, 0.000927159298711, 7.77214987776e-05, 0.029371449031857406, 0.032947544818413596, 0.0289436152342, 0.0305063704116, 0.0310072046052, 0.0316849801089, 0.0327448290381
m_i_19, 0.0258579731499, 0.000859241903028, 7.24226925838e-05, 0.02444385513964511, 0.027649520228743386, 0.0238348526777, 0.0254723993439, 0.0258786877865, 0.0264322615656, 0.0275299152998
m_i_20, 0.0213777138921, 0.000785398541381, 6.64563788804e-05, 0.019905171648977187, 0.02293428768261134, 0.0195652967333, 0.0210892009354, 0.0214314392325, 0.0219714152803, 0.0228454758423
m_i_21, 0.0175463664729, 0.000707848306336, 6.00831262356e-05, 0.015849371400108357, 0.018705744172914388, 0.0160645658978, 0.0172279652742, 0.0176123711917, 0.0180525963976, 0.0189367510421
m_i_22, 0.0143265430118, 0.000630168524589, 5.36712744367e-05, 0.012725291792663624, 0.015278346008046593, 0.0128929764813, 0.0140021741699, 0.0144213095118, 0.0147411762362, 0.0155184019568
m_i_23, 0.0116795475764, 0.000556255811306, 4.75992322536e-05, 0.010479701310902912, 0.012732038971531457, 0.0103397043228, 0.0113748743677, 0.0117008455337, 0.0120351843646, 0.0126501202166
m_i_24, 0.00956537618179, 0.00048953108857, 4.21787061782e-05, 0.008601859162375599, 0.010476512773192583, 0.00835364969541, 0.00929903422352, 0.00955344149036, 0.00991351085685, 0.0104756018798
m_i_25, 0.0079427167909, 0.000432249187263, 3.75877403986e-05, 0.00709853136347325, 0.00883650940859567, 0.00693374087805, 0.00768630173436, 0.00790873612223, 0.00822829081572, 0.00876571140639
m_i_26, 0.00676894931439, 0.000384967761816, 3.38258455839e-05, 0.0061333801100095335, 0.00765347433705273, 0.0060209471518, 0.00651656948681, 0.00672770667905, 0.00704788129097, 0.00758652797829
m_i_27, 0.00600014561065, 0.000346446699746, 3.07220842822e-05, 0.0054537291488750824, 0.006754708117513695, 0.00543116626147, 0.0057829639104, 0.0059574228551, 0.00624332952027, 0.00674764820837
m_i_28, 0.00559106948581, 0.000314260287325, 2.80149468574e-05, 0.005020581188818451, 0.006227573519809266, 0.00504285427425, 0.0053753811233, 0.00553801818696, 0.00580677360838, 0.00627770838649
m_i_29, 0.00549517669374, 0.000286068710399, 2.54831320826e-05, 0.004948455172116966, 0.006001562513935972, 0.00495710507239, 0.00531200634004, 0.00546651697544, 0.00572294751179, 0.00611289327494
m_i_30, 0.00566461493605, 0.000261146415439, 2.30878440779e-05, 0.005204029451643499, 0.006170511488687517, 0.00518950322149, 0.00549027043001, 0.00564951290609, 0.00585200937709, 0.00617051148869
m_i_31, 0.0060502238621, 0.000241712789496, 2.11022902454e-05, 0.0056126132165545866, 0.006511095149003323, 0.00561234760828, 0.00588214439735, 0.00606622238347, 0.00621935846046, 0.006511095149
m_i_32, 0.00660153506898, 0.000233299920762, 2.0165101358e-05, 0.006240207002109425, 0.0071322641713124175, 0.00611695760678, 0.00643131304104, 0.00659458749471, 0.00678883415027, 0.00705329047209
m_i_33, 0.00726677210151, 0.000242406823188, 2.10292357476e-05, 0.006770066741886515, 0.007699526640841503, 0.00677269057802, 0.00707497374196, 0.00729679401344, 0.00743057708957, 0.00782071469796
m_i_34, 0.00799285045228, 0.000271359015601, 2.39459418448e-05, 0.007502463200169097, 0.008494814020925352, 0.00751647885826, 0.00779380847855, 0.00800413931067, 0.00818097660573, 0.00857234615253
m_i_35, 0.00872537756158, 0.00031593637464, 2.8423498593e-05, 0.008136525675468891, 0.009320210413109566, 0.00817199678182, 0.00848942580773, 0.00873296623933, 0.00892484674704, 0.00944066159015
m_i_36, 0.00940865281747, 0.000368218070378, 3.3629562458e-05, 0.008812739970637484, 0.010237208781067602, 0.00881273997064, 0.0091151650063, 0.00939941094821, 0.00963057470637, 0.0102372087811
m_i_37, 0.00998566755574, 0.000419615624964, 3.87249056151e-05, 0.009383097493687634, 0.010957790517169294, 0.00931265906703, 0.0097027378557, 0.00996528258356, 0.0102352745487, 0.010889005138
m_i_38, 0.0103981050599, 0.000461854940068, 4.29304077632e-05, 0.009689165480984608, 0.01132076407770478, 0.00968916548098, 0.0101009044758, 0.0103527865996, 0.0106653948931, 0.0113207640777
m_i_39, 0.0105863405613, 0.000487135575841, 4.55184360506e-05, 0.009831669074109121, 0.011660536238934763, 0.00983166907411, 0.0102736918649, 0.0105512012121, 0.0108219722724, 0.0116605362389
m_i_40, 0.0104894412388, 0.000488612042144, 4.58429259984e-05, 0.009567924705341627, 0.011398451207572938, 0.00972122245012, 0.0101464866575, 0.0104510742358, 0.0107648519239, 0.0116962173292
m_i_41, 0.0100451662193, 0.000462310344069, 4.3496719071e-05, 0.009196978908220906, 0.010984636256980042, 0.00923134107114, 0.00973602789278, 0.010023764558, 0.0102912644985, 0.0112666250978
m_i_42, 0.00918996657716, 0.000413702391479, 3.88660838941e-05, 0.008327077638090638, 0.009933745017464485, 0.0084637844882, 0.00894783722316, 0.00918436189282, 0.00941515421435, 0.0101942871159
m_i_43, 0.0078589853347, 0.000378564710699, 3.49675809575e-05, 0.006956825498699785, 0.008476888107069154, 0.00710903785083, 0.00762661312632, 0.00785109629757, 0.00812725426261, 0.00866433419625
m_i_44, 0.00598605746186, 0.000447861322064, 4.01942624152e-05, 0.005028992903932904, 0.006770854297425492, 0.00502899290393, 0.00573125752532, 0.00603311458108, 0.00628872963011, 0.00691250829328
m_i_45, 0.00350370987633, 0.000686086160595, 6.13340980655e-05, 0.001983083943419766, 0.004625732446860688, 0.00200337158339, 0.00303608409143, 0.00359175800065, 0.00400508334249, 0.00469359287683
m_i_46, 0.000343161443582, 0.00107877282016, 9.71108707277e-05, -0.002035846256833916, 0.0020795323198904026, -0.00188649709961, -0.000310095884136, 0.000418585887304, 0.00103436990767, 0.00235679502992
m_i_47, -0.00356567702321, 0.00161347396174, 0.000146120381463, -0.0068729592838123795, -0.0005160896058261366, -0.00687295928381, -0.00434410174621, -0.00351953166434, -0.00253928924612, -0.000516089605826
m_i_48, -0.00829420276313, 0.00229459798242, 0.00020866388866, -0.012707180237790675, -0.003407769915629499, -0.0133689072744, -0.0094120736964, -0.00824237050513, -0.00693368178986, -0.0039686906209
m_i_49, -0.0139151210675, 0.00313439252141, 0.000285831268609, -0.0198744790452432, -0.007464517464549765, -0.0211560242568, -0.015477074598, -0.0139348293678, -0.0121423088394, -0.00804445953152
log_U_tau, 1.20306122449, 0.0913763972853, 0.00805864076393, 1.1020408163265305, 1.2857142857142865, 1.10204081633, 1.10204081633, 1.28571428571, 1.28571428571, 1.28571428571
